@relation train_new-weka.filters.unsupervised.instance.Resample-S1-Z80.0-no-replacement_predicted

@attribute protocol_type {tcp,udp,icmp}
@attribute service {ftp_data,other,private,http,remote_job,name,netbios_ns,eco_i,mtp,telnet,finger,domain_u,supdup,uucp_path,Z39_50,smtp,csnet_ns,uucp,netbios_dgm,urp_i,auth,domain,ftp,bgp,ldap,ecr_i,gopher,vmnet,systat,http_443,efs,whois,imap4,iso_tsap,echo,klogin,link,sunrpc,login,kshell,sql_net,time,hostnames,exec,ntp_u,discard,nntp,courier,ctf,ssh,daytime,shell,netstat,pop_3,nnsp,IRC,pop_2,printer,tim_i,pm_dump,red_i,netbios_ssn,rje,X11,urh_i,http_8001,aol,http_2784,tftp_u,harvest}
@attribute flag {SF,S0,REJ,RSTR,SH,RSTO,S1,RSTOS0,S3,S2,OTH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land numeric
@attribute wrong_fragment numeric
@attribute root_shell numeric
@attribute count numeric
@attribute diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute 'prediction margin' numeric
@attribute 'predicted label' {normal,neptune,warezclient,ipsweep,portsweep,teardrop,nmap,satan,smurf,pod,back,guess_passwd,ftp_write,multihop,rootkit,buffer_overflow,imap,warezmaster,phf,land,loadmodule,spy,perl}
@attribute label {normal,neptune,warezclient,ipsweep,portsweep,teardrop,nmap,satan,smurf,pod,back,guess_passwd,ftp_write,multihop,rootkit,buffer_overflow,imap,warezmaster,phf,land,loadmodule,spy,perl}

@data
udp,domain_u,SF,45,131,0,0,0,193,0.01,0.01,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,http,SF,166,20578,0,0,0,1,0,0.01,1,normal,?
tcp,auth,SF,13,40,0,0,0,1,0,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,65,0.08,0,-1,neptune,?
tcp,http,SF,312,6775,0,0,0,1,0,0,1,normal,?
tcp,http,SF,232,480,0,0,0,10,0,0.01,1,normal,?
tcp,private,RSTR,1,0,0,0,0,2,0,0.31,-1,portsweep,?
tcp,http,SF,215,382,0,0,0,4,0,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,165,0.08,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,254,0.07,0,-1,neptune,?
tcp,http,SF,216,6329,0,0,0,12,0,0,1,normal,?
tcp,http,SF,224,1155,0,0,0,26,0,0,1,normal,?
tcp,name,REJ,0,0,0,0,0,221,0.07,0,-1,neptune,?
tcp,ftp,RSTO,0,0,0,0,0,228,0.07,0,-1,neptune,?
tcp,http,SF,237,571,0,0,0,19,0,0,1,normal,?
tcp,http,SF,281,1903,0,0,0,3,0,0,1,normal,?
tcp,http,SF,171,6026,0,0,0,4,0,0.1,1,normal,?
tcp,private,S0,0,0,0,0,0,207,0.06,0,-1,neptune,?
tcp,private,RSTR,0,0,0,0,0,1,0,0.22,-1,portsweep,?
tcp,private,SH,0,0,0,0,0,1,0,0.96,-1,nmap,?
tcp,http,SF,313,173,0,0,0,2,0,0.01,1,normal,?
udp,domain_u,SF,44,132,0,0,0,197,0.01,0,1,normal,?
tcp,http,SF,217,216,0,0,0,7,0,0,1,normal,?
tcp,smtp,SF,14305,1369,0,0,0,1,0,0.01,1,normal,?
tcp,http,SF,210,955,0,0,0,6,0,0.01,1,normal,?
tcp,http_443,S0,0,0,0,0,0,226,0.05,0,-1,neptune,?
tcp,http,SF,230,27137,0,0,0,4,0,0.02,1,normal,?
udp,domain_u,SF,43,43,0,0,0,119,0,0,1,normal,?
tcp,smtp,SF,1443,338,0,0,0,1,0,0.01,1,normal,?
tcp,daytime,S0,0,0,0,0,0,251,0.06,0,-1,neptune,?
tcp,ftp_data,SF,95,0,0,0,0,4,0,0.04,1,normal,?
tcp,http,SF,272,1402,0,0,0,3,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,255,0.05,0,-1,neptune,?
tcp,http,SF,319,2996,0,0,0,35,0,0,1,normal,?
tcp,http,SF,209,263,0,0,0,19,0,0,1,normal,?
tcp,http,SF,206,471,0,0,0,11,0,0.03,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,http,SF,330,10233,0,0,0,26,0,0.01,1,normal,?
tcp,http,SF,216,9146,0,0,0,23,0,0.02,1,normal,?
tcp,private,S0,0,0,0,0,0,73,0.07,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,226,0.06,0,-1,neptune,?
tcp,auth,S0,0,0,0,0,0,259,0.06,0,-1,neptune,?
tcp,http,SF,265,1490,0,0,0,1,0,0,1,normal,?
tcp,http,SF,358,2631,0,0,0,4,0,0.02,1,normal,?
tcp,private,S0,0,0,0,0,0,274,0.06,0,-1,neptune,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,private,SH,0,0,0,0,0,1,0,0.96,-1,nmap,?
udp,other,SF,147,105,0,0,0,1,0,0.97,1,normal,?
tcp,http,SF,174,337,0,0,0,1,0,0.03,1,normal,?
tcp,login,S0,0,0,0,0,0,145,0.05,0,-1,neptune,?
tcp,http,SF,357,841,0,0,0,23,0,0,1,normal,?
icmp,urp_i,SF,182,0,0,0,0,2,1,0.04,1,normal,?
tcp,echo,S0,0,0,0,0,0,227,0.06,0,-1,neptune,?
tcp,http,SF,297,2789,0,0,0,3,0,0,1,normal,?
tcp,http,SF,238,7106,0,0,0,12,0,0.03,1,normal,?
tcp,http,SF,252,1800,0,0,0,1,0,0,1,normal,?
tcp,smtp,SF,1408,332,0,0,0,1,0,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,133,0.06,0.01,-1,neptune,?
tcp,iso_tsap,S0,0,0,0,0,0,258,0.07,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,108,0.06,0,-1,neptune,?
tcp,ftp_data,SF,95,0,0,0,0,5,0,0.24,1,normal,?
tcp,http,SF,336,608,0,0,0,7,0,0,1,normal,?
icmp,ecr_i,SF,1032,0,0,0,0,301,0,0.44,-1,smurf,?
tcp,ftp_data,SF,12165,0,0,0,0,3,0,0.5,1,normal,?
tcp,smtp,SF,5644,322,0,0,0,1,0,0.02,1,normal,?
tcp,smtp,SF,3304,333,0,0,0,2,1,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,144,0.08,0,-1,neptune,?
tcp,http,SF,297,2531,0,0,0,7,0,0,1,normal,?
tcp,uucp_path,REJ,0,0,0,0,0,106,0.08,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,82,0.06,0,-1,neptune,?
tcp,telnet,SF,720,24758,0,0,0,1,0,0,1,normal,?
tcp,klogin,S0,0,0,0,0,0,104,0.07,0,-1,neptune,?
tcp,courier,S0,0,0,0,0,0,127,0.06,0,-1,neptune,?
udp,private,SF,28,0,0,3,0,157,0.04,0.22,-1,teardrop,?
tcp,ftp_data,SF,194,0,0,0,0,2,0,0.83,1,normal,?
tcp,http,SF,296,22934,0,0,0,28,0,0,1,normal,?
tcp,http,SF,332,2734,0,0,0,1,0,0,1,normal,?
tcp,bgp,S0,0,0,0,0,0,89,0.07,0,-1,neptune,?
tcp,private,RSTR,0,0,0,0,0,6,0.5,0.03,-1,portsweep,?
tcp,http,SF,238,1425,0,0,0,2,0,0.03,1,normal,?
tcp,http,SF,322,313,0,0,0,24,0,0,1,normal,?
udp,domain_u,SF,44,69,0,0,0,278,0,0,1,normal,?
tcp,other,REJ,0,0,0,0,0,511,1,0,-1,satan,?
tcp,daytime,RSTO,0,0,0,0,0,274,0.07,0,-1,neptune,?
tcp,http,SF,294,1261,0,0,0,2,0,0.5,1,normal,?
tcp,whois,REJ,0,0,0,0,0,143,0.06,0,-1,neptune,?
tcp,ftp_data,SF,259,0,0,0,0,2,0,0.3,1,normal,?
tcp,http,SF,342,322,0,0,0,3,0,0.08,1,normal,?
tcp,http_443,S0,0,0,0,0,0,147,0.05,0,-1,neptune,?
tcp,http,SF,195,1946,0,0,0,2,0,0.04,1,normal,?
tcp,imap4,S0,0,0,0,0,0,147,0.05,0,-1,neptune,?
udp,private,SF,105,146,0,0,0,3,1,0,1,normal,?
udp,domain_u,SF,45,131,0,0,0,105,0,0,1,normal,?
tcp,uucp,S0,0,0,0,0,0,133,0.06,0,-1,neptune,?
tcp,http,SF,218,7297,0,0,0,9,0,0.01,1,normal,?
tcp,http,SF,307,3222,0,0,0,7,0,0,1,normal,?
tcp,http,SF,280,6014,0,0,0,1,0,1,1,normal,?
tcp,systat,S0,0,0,0,0,0,260,0.07,0,-1,neptune,?
tcp,uucp,RSTO,0,0,0,0,0,105,0.08,0,-1,neptune,?
tcp,ftp_data,SF,373,0,0,0,0,7,0,0.7,1,normal,?
tcp,http,SF,237,5845,0,0,0,3,0,0.01,1,normal,?
tcp,http,SF,234,2698,0,0,0,2,0,0,1,normal,?
tcp,kshell,S0,0,0,0,0,0,132,0.05,0,-1,neptune,?
tcp,smtp,SF,1960,366,0,0,0,1,0,0,1,normal,?
tcp,sunrpc,RSTO,0,0,0,0,0,240,0.07,0,-1,neptune,?
tcp,http,SF,227,2173,0,0,0,7,0,0,1,normal,?
tcp,http,SF,314,569,0,0,0,1,0,0.33,1,normal,?
icmp,ecr_i,SF,520,0,0,0,0,237,0,1,-1,smurf,?
tcp,private,S0,0,0,0,0,0,180,0.08,0,-1,neptune,?
tcp,courier,REJ,0,0,0,0,0,99,0.07,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,41,0.12,0,-1,neptune,?
udp,private,SF,105,147,0,0,0,2,1,0,1,normal,?
tcp,http,SF,209,2198,0,0,0,1,0,0.05,1,normal,?
tcp,http,SF,230,1380,0,0,0,2,0,0,1,normal,?
tcp,ftp_data,SF,334,0,0,0,0,2,0,1,-0.986577,warezclient,?
tcp,http,REJ,0,0,0,0,0,1,0,0.33,1,normal,?
tcp,finger,S0,0,0,0,0,0,6,0.67,0,-1,neptune,?
tcp,http,SF,246,11889,0,0,0,6,0,0,1,normal,?
tcp,finger,S0,0,0,0,0,0,253,0.05,0,-1,neptune,?
udp,private,SF,105,147,0,0,0,2,0,0.02,1,normal,?
tcp,nntp,S0,0,0,0,0,0,192,0.07,0,-1,neptune,?
tcp,http,SF,343,1948,0,0,0,5,0,0.01,1,normal,?
tcp,http,SF,251,3221,0,0,0,1,0,0.01,1,normal,?
udp,private,SF,1,0,0,0,0,14,0.21,0.87,-1,satan,?
tcp,http,SF,167,4352,0,0,0,3,0,0,1,normal,?
tcp,nntp,S0,0,0,0,0,0,189,0.06,0,-1,neptune,?
tcp,ftp_data,SF,1214,0,0,0,0,12,0,0.42,1,normal,?
tcp,ftp_data,SF,501760,0,0,0,0,2,0,0.14,1,normal,?
tcp,private,RSTR,0,0,0,0,0,1,0,1,-1,portsweep,?
icmp,ecr_i,SF,1032,0,0,0,0,187,0,0.73,-1,smurf,?
tcp,http,SF,308,4366,0,0,0,13,0,0,1,normal,?
tcp,other,SF,4539,0,0,0,0,16,0.19,0.65,1,normal,?
tcp,csnet_ns,S0,0,0,0,0,0,127,0.05,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,13,0.46,0,-1,neptune,?
tcp,http,SF,308,1256,0,0,0,1,0,0.5,1,normal,?
tcp,telnet,SF,139,2257,0,0,0,1,0,1,1,normal,?
tcp,private,S0,0,0,0,0,0,147,0.05,0,-1,neptune,?
udp,domain_u,SF,44,100,0,0,0,123,0,0,1,normal,?
tcp,whois,S0,0,0,0,0,0,267,0.05,0,-1,neptune,?
tcp,netbios_dgm,S0,0,0,0,0,0,103,0.07,0,-1,neptune,?
tcp,http,SF,254,1699,0,0,0,1,0,0,1,normal,?
tcp,http,SF,200,402,0,0,0,7,0,0.14,1,normal,?
icmp,ecr_i,SF,520,0,0,0,0,445,0,1,-1,smurf,?
tcp,ftp,SF,1443,4152,0,0,0,2,1,0.1,1,normal,?
tcp,finger,S0,0,0,0,0,0,272,0.06,0,-1,neptune,?
tcp,smtp,SF,700,327,0,0,0,2,1,0.01,1,normal,?
tcp,http,SF,246,18246,0,0,0,1,0,0,1,normal,?
tcp,other,SF,8325,0,0,0,0,17,0.71,0.44,1,normal,?
tcp,http,REJ,0,0,0,0,0,1,0,0.05,1,normal,?
tcp,http,SF,296,1647,0,0,0,18,0,0.01,1,normal,?
tcp,kshell,REJ,0,0,0,0,0,139,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,220,0.05,0,-1,neptune,?
udp,domain_u,SF,45,130,0,0,0,137,0,0,1,normal,?
tcp,http,SF,271,823,0,0,0,11,0,0,1,normal,?
tcp,http,SF,300,1556,0,0,0,2,0,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,106,0.08,0,-1,neptune,?
tcp,nnsp,S0,0,0,0,0,0,131,0.06,0,-1,neptune,?
udp,domain_u,SF,44,44,0,0,0,154,0,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,139,0.06,0,-1,neptune,?
udp,private,SF,207,0,0,0,0,2,0,0.85,-1,nmap,?
tcp,pop_3,SF,48,250,0,0,0,1,0,0.01,1,normal,?
tcp,http,SF,303,1600,0,0,0,15,0,0,1,normal,?
tcp,http,SF,348,4712,0,0,0,3,0,0,1,normal,?
tcp,ftp_data,S0,0,0,0,0,0,53,0.08,0.01,-1,neptune,?
tcp,ftp_data,SF,1339,0,0,0,0,2,0,0.37,1,normal,?
tcp,netstat,S0,0,0,0,0,0,237,0.07,0,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,257,0.06,0,-1,neptune,?
tcp,ftp_data,S0,0,0,0,0,0,53,0.08,0.01,-1,neptune,?
udp,private,SF,28,0,0,3,0,48,0,0.19,-1,teardrop,?
udp,private,SF,100,0,0,0,0,2,0,0.17,-1,nmap,?
tcp,ftp_data,SF,641,0,0,0,0,2,0,0.44,1,normal,?
icmp,urp_i,SF,183,0,0,0,0,2,1,0.19,1,normal,?
tcp,iso_tsap,REJ,0,0,0,0,0,245,0.07,0,-1,neptune,?
icmp,eco_i,SF,30,0,0,0,0,2,0,1,1,normal,?
udp,private,SF,1,0,0,0,0,33,0.12,0.95,-1,satan,?
tcp,private,S0,0,0,0,0,0,200,0.05,0.02,-1,neptune,?
tcp,private,S0,0,0,0,0,0,273,0.06,0,-1,neptune,?
tcp,telnet,S0,0,0,0,0,0,9,0.33,0.01,-1,neptune,?
tcp,other,S0,0,0,0,0,0,509,1,0,-1,satan,?
tcp,http,REJ,0,0,0,0,0,1,0,0.01,1,normal,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.75,-1,smurf,?
tcp,http,SF,207,1395,0,0,0,24,0,0.02,1,normal,?
tcp,http,SF,217,14219,0,0,0,3,0,0.33,1,normal,?
tcp,bgp,S0,0,0,0,0,0,270,0.06,0,-1,neptune,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,smtp,S1,125,235,0,0,0,1,0,0.01,1,normal,?
tcp,http,SF,143,8556,0,0,0,9,0,0.11,1,normal,?
tcp,http,SF,277,1744,0,0,0,3,0,0.17,1,normal,?
tcp,http,SF,219,4177,0,0,0,4,0,0.14,1,normal,?
tcp,http,SF,279,6377,0,0,0,5,0,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,113,0.06,0.14,-1,neptune,?
tcp,http,SF,144,27576,0,0,0,10,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,102,0.07,0.02,-1,neptune,?
tcp,ftp_data,SF,1363,0,0,0,0,20,0,0.38,1,normal,?
tcp,private,S0,0,0,0,0,0,254,0.06,0,-1,neptune,?
tcp,http,SF,315,261,0,0,0,13,0,0.01,1,normal,?
icmp,urp_i,SF,78,0,0,0,0,21,0.1,0.07,1,normal,?
tcp,Z39_50,S0,0,0,0,0,0,226,0.08,0,-1,neptune,?
tcp,http,SF,227,402,0,0,0,12,0,0.04,1,normal,?
tcp,smtp,SF,942,332,0,0,0,1,0,0.01,1,normal,?
tcp,smtp,S0,0,0,0,0,0,189,0.08,0,-1,neptune,?
tcp,courier,REJ,0,0,0,0,0,109,0.07,0,-1,neptune,?
tcp,smtp,SF,2552,342,0,0,0,1,0,0.01,1,normal,?
udp,other,SF,147,105,0,0,0,4,0.5,1,1,normal,?
tcp,smtp,SF,1610,330,0,0,0,1,0,0.08,1,normal,?
tcp,http,SF,278,9443,0,0,0,5,0,0,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,http,SF,202,2488,0,0,0,16,0,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,119,0.08,0,-1,neptune,?
tcp,ftp_data,SF,9178,0,0,0,0,20,0,0.73,1,normal,?
tcp,http,SF,233,493,0,0,0,20,0,0.05,1,normal,?
tcp,http,S0,0,0,0,0,0,31,0.13,0,-1,neptune,?
tcp,http,REJ,0,0,0,0,0,1,0,0.2,1,normal,?
udp,domain_u,SF,45,137,0,0,0,281,0.01,0,1,normal,?
tcp,ftp_data,SF,334,0,0,0,0,2,0,1,-0.986577,warezclient,?
tcp,private,S0,0,0,0,0,0,166,0.06,0,-1,neptune,?
udp,other,SF,145,105,0,0,0,1,0,1,1,normal,?
tcp,http,SF,155,7594,0,0,0,1,0,1,1,normal,?
tcp,login,S0,0,0,0,0,0,67,0.07,0,-1,neptune,?
tcp,finger,RSTO,0,0,0,0,0,1,0,0,1,normal,?
tcp,http,SF,353,1484,0,0,0,8,0,0,1,normal,?
tcp,kshell,S0,0,0,0,0,0,146,0.05,0,-1,neptune,?
tcp,uucp_path,S0,0,0,0,0,0,299,0.06,0,-1,neptune,?
tcp,private,RSTR,0,0,0,0,0,1,0,0.08,-1,portsweep,?
udp,other,SF,516,4,0,0,0,238,0,1,1,normal,?
tcp,smtp,SF,1767,330,0,0,0,1,0,0.01,1,normal,?
tcp,http,SF,236,2698,0,0,0,3,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,88,0.05,0,-1,neptune,?
tcp,ftp,SF,1083,3081,0,0,0,1,0,0,1,normal,?
udp,domain_u,SF,45,115,0,0,0,190,0,0,1,normal,?
tcp,http,SF,215,15520,0,0,0,3,0,0.03,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,http,SF,311,26340,0,0,0,2,0,0.01,1,normal,?
udp,domain_u,SF,46,133,0,0,0,184,0.01,0,1,normal,?
tcp,http,SF,209,8514,0,0,0,14,0,0.04,1,normal,?
tcp,private,REJ,0,0,0,0,0,285,0.06,0,-1,neptune,?
udp,other,SF,1,0,0,0,0,26,0.12,1,-1,satan,?
tcp,ftp_data,SF,1556,0,0,0,0,4,0,0.04,1,normal,?
tcp,private,S0,0,0,0,0,0,137,0.06,0,-1,neptune,?
tcp,http,SF,319,776,0,0,0,20,0,0,1,normal,?
tcp,http,SF,158,1624,0,0,0,2,0,0.02,1,normal,?
tcp,efs,S0,0,0,0,0,0,138,0.05,0,-1,neptune,?
tcp,http,SF,247,266,0,0,0,3,0,0,1,normal,?
tcp,other,REJ,0,0,0,0,0,1,0,0.11,1,normal,?
tcp,http,SF,319,547,0,0,0,12,0,0.08,1,normal,?
udp,private,SF,28,0,0,3,0,38,0,0.15,-1,teardrop,?
tcp,private,S0,0,0,0,0,0,299,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,222,0.06,0,-1,neptune,?
tcp,http,SF,310,568,0,0,0,10,0,0.02,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,ftp,SF,6,109,0,0,0,511,1,0,-1,satan,?
udp,domain_u,SF,45,77,0,0,0,266,0.01,0,1,normal,?
tcp,private,REJ,0,0,0,0,0,119,0.07,0.01,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,119,1,0,-1,satan,?
tcp,gopher,S0,0,0,0,0,0,212,0.05,0,-1,neptune,?
udp,domain_u,SF,43,131,0,0,0,127,0,0,1,normal,?
udp,domain_u,SF,17,70,0,0,0,1,0,1,1,normal,?
icmp,ecr_i,SF,1032,0,0,0,0,511,0,0.67,-1,smurf,?
tcp,telnet,SF,1093,18740,0,0,0,1,0,0.01,1,normal,?
tcp,login,S0,0,0,0,0,0,133,0.06,0,-1,neptune,?
tcp,http,S0,0,0,0,0,0,290,0.05,0,-1,neptune,?
tcp,imap4,REJ,0,0,0,0,0,282,0.06,0,-1,neptune,?
tcp,http,SF,246,4143,0,0,0,26,0,0,1,normal,?
udp,domain_u,SF,45,114,0,0,0,1,0,0.01,1,normal,?
tcp,private,REJ,0,0,0,0,0,127,1,0,-1,satan,?
tcp,uucp_path,S0,0,0,0,0,0,267,0.04,0,-1,neptune,?
udp,domain_u,SF,44,91,0,0,0,157,0,0.01,1,normal,?
tcp,http,SF,324,411,0,0,0,18,0,0.01,1,normal,?
tcp,private,S0,0,0,0,0,0,120,0.06,0,-1,neptune,?
udp,domain_u,SF,46,46,0,0,0,90,0,0.01,1,normal,?
tcp,iso_tsap,S0,0,0,0,0,0,241,0.06,0,-1,neptune,?
tcp,http,SF,226,1230,0,0,0,23,0,0,1,normal,?
tcp,private,S0,0,0,0,0,0,82,0.07,0,-1,neptune,?
udp,domain_u,SF,45,45,0,0,0,157,0.01,0.01,1,normal,?
tcp,netstat,S0,0,0,0,0,0,241,0.05,0,-1,neptune,?
tcp,http,SF,178,841,0,0,0,1,0,0.05,1,normal,?
tcp,http,SF,331,2512,0,0,0,4,0,0.02,1,normal,?
tcp,nntp,S0,0,0,0,0,0,103,0.06,0,-1,neptune,?
tcp,csnet_ns,S0,0,0,0,0,0,245,0.07,0,-1,neptune,?
tcp,smtp,SF,2177,332,0,0,0,1,0,0.01,1,normal,?
tcp,smtp,SF,2917,328,0,0,0,1,0,0,1,normal,?
icmp,urp_i,SF,78,0,0,0,0,4,0.5,0.1,1,normal,?
tcp,private,S0,0,0,0,0,0,241,0.05,0,-1,neptune,?
tcp,bgp,REJ,0,0,0,0,0,244,0.07,0,-1,neptune,?
tcp,login,S0,0,0,0,0,0,126,0.06,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,198,0.07,0,-1,neptune,?
tcp,supdup,S0,0,0,0,0,0,207,0.06,0,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,185,1,0,-1,satan,?
tcp,http,SF,286,6781,0,0,0,11,0,0.09,1,normal,?
tcp,http,REJ,0,0,0,0,0,224,0.07,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,283,0.06,0,-1,neptune,?
tcp,finger,S0,0,0,0,0,0,49,0.08,0.01,-1,neptune,?
tcp,ftp_data,SF,2194619,0,0,0,0,2,0,0.29,1,normal,?
udp,domain_u,SF,46,122,0,0,0,150,0,0,1,normal,?
tcp,http_443,S0,0,0,0,0,0,18,0.17,0,-1,neptune,?
tcp,link,S0,0,0,0,0,0,243,0.05,0,-1,neptune,?
tcp,private,S0,0,0,0,0,0,124,0.07,0,-1,neptune,?
tcp,private,REJ,0,0,0,0,0,96,0.07,0,-1,neptune,?
tcp,http,SF,213,1415,0,0,0,4,0,0.03,1,normal,?
tcp,http,SF,195,1666,0,0,0,2,0,0.1,1,normal,?
tcp,private,S0,0,0,0,0,0,294,0.05,0,-1,neptune,?
tcp,http,SF,233,2996,0,0,0,12,0,0,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
udp,domain_u,SF,42,42,0,0,0,249,0,0,1,normal,?
tcp,http,SF,253,464,0,0,0,1,0,0,1,normal,?
tcp,private,REJ,0,0,0,0,0,272,1,0,-1,satan,?
tcp,http,REJ,0,0,0,0,0,1,0,1,1,normal,?
udp,other,SF,146,105,0,0,0,1,0,0.96,1,normal,?
tcp,vmnet,S0,0,0,0,0,0,227,0.06,0,-1,neptune,?
tcp,ldap,REJ,0,0,0,0,0,137,0.06,0,-1,neptune,?
tcp,http,SF,196,1368,0,0,0,5,0,0.04,1,normal,?
tcp,http,SF,407,7931,0,0,0,2,0,0,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,http,SF,328,2595,0,0,0,6,0,0.02,1,normal,?
tcp,ftp_data,S0,0,0,0,0,0,5,0,0,-1,neptune,?
icmp,eco_i,SF,30,0,0,0,0,2,1,0.08,1,normal,?
tcp,private,S0,0,0,0,0,0,510,1,0,-1,satan,?
tcp,ftp_data,SF,1376,0,0,0,0,2,0,0.4,1,normal,?
tcp,ftp,SF,1254,2451,0,0,0,1,0,0,-1,warezclient,?
tcp,smtp,S0,0,0,0,0,0,5,0,0.01,-1,neptune,?
tcp,vmnet,S0,0,0,0,0,0,1,0,0,0.197826,normal,?
tcp,http,SF,212,383,0,0,0,4,0,0.25,1,normal,?
tcp,ftp_data,S0,0,0,0,0,0,217,0.06,0,-1,neptune,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
tcp,http,SF,235,142,0,0,0,29,0,0.01,1,normal,?
tcp,imap4,REJ,0,0,0,0,0,121,0.07,0,-1,neptune,?
udp,domain_u,SF,44,125,0,0,0,143,0,0,1,normal,?
tcp,ftp_data,SF,5336,0,0,0,0,11,0,0.38,1,normal,?
tcp,IRC,S1,44788,48103,0,0,0,1,0,0.2,1,normal,?
tcp,http,SF,224,311,0,0,0,11,0,0.02,1,normal,?
tcp,finger,SF,9,223,0,0,0,1,0,0.01,1,normal,?
tcp,daytime,S0,0,0,0,0,0,254,0.07,0,-1,neptune,?
tcp,http,SF,289,670,0,0,0,21,0,0.01,1,normal,?
tcp,http,SF,267,14496,0,0,0,3,0,0,1,normal,?
udp,domain_u,SF,44,44,0,0,0,130,0,0.01,1,normal,?
tcp,http,SF,216,7408,0,0,0,19,0,0.05,1,normal,?
tcp,smtp,SF,956,302,0,0,0,1,0,0,1,normal,?
tcp,http,SF,222,1688,0,0,0,13,0,0,1,normal,?
udp,private,SF,1,0,0,0,0,58,0.09,0.83,-1,satan,?
tcp,http,S0,0,0,0,0,0,2,0,0.14,1,normal,?
tcp,time,S0,0,0,0,0,0,243,0.07,0,-1,neptune,?
udp,domain_u,SF,45,45,0,0,0,159,0,0,1,normal,?
icmp,eco_i,SF,8,0,0,0,0,1,0,1,-0.732999,ipsweep,?
udp,domain_u,SF,43,128,0,0,0,64,0,0,1,normal,?
tcp,http,SF,241,431,0,0,0,13,0,0,1,normal,?
tcp,ctf,S0,0,0,0,0,0,234,0.05,0,-1,neptune,?
tcp,http,REJ,0,0,0,0,0,1,0,0.02,0.959799,normal,?
tcp,kshell,S0,0,0,0,0,0,510,1,0,-1,satan,?
tcp,nntp,S0,0,0,0,0,0,162,0.06,0,-1,neptune,?
tcp,http,SF,178,21641,0,0,0,3,0,0,1,normal,?
tcp,ftp_data,S0,0,0,0,0,0,256,0.05,0,-1,neptune,?
tcp,whois,S0,0,0,0,0,0,137,0.08,0,-1,neptune,?
tcp,smtp,SF,821,332,0,0,0,1,0,0.01,1,normal,?
tcp,http,SF,235,261,0,0,0,7,0,0,1,normal,?
udp,domain_u,SF,43,43,0,0,0,104,0,0,1,normal,?
tcp,private,RSTR,0,0,0,0,0,1,0,0.61,-1,portsweep,?
tcp,other,REJ,0,0,0,0,0,370,1,0,-1,satan,?
tcp,http,REJ,0,0,0,0,0,1,0,0.09,1,normal,?
tcp,http,SF,248,294,0,0,0,7,0,0.04,1,normal,?
tcp,private,S0,0,0,0,0,0,113,0.07,0,-1,neptune,?
tcp,auth,REJ,0,0,0,0,0,154,0.06,0,-1,neptune,?
tcp,http,SF,272,20834,0,0,0,6,0,0.07,1,normal,?
tcp,private,S0,0,0,0,0,0,114,0.07,0,-1,neptune,?
tcp,private,RSTR,1,0,0,0,0,2,0,1,-1,portsweep,?
